Year,Month,Day,Hour,MUSG,SNRD,HARF,GENE,CASC,LSRE
2018,1,23,17,0,0,0,0,117,0
2018,1,23,18,0,0,0,0,0,0
2018,1,23,19,0,0,0,0,0,0
2018,1,23,20,0,0,0,0,0,0
2018,1,23,21,0,0,0,0,0,0
2018,1,23,22,0,0,0,0,0,0
2018,1,23,23,0,0,0,0,0,0
2018,1,24,0,0,0,0,0,0,0
2018,1,24,1,0,0,0,0,0,0
2018,1,24,2,0,0,0,0,0,0
2018,1,24,3,0,0,0,0,0,0
2018,1,24,4,0,0,0,0,0,0
2018,1,24,5,0,0,0,0,0,0
2018,1,24,6,0,0,0,0,0,0
2018,1,24,7,0,0,0,0,0,0
2018,1,24,8,46.45,0,0,2.325,12,1483.945
2018,1,24,9,161.1,1.275,0,31.125,404,3882.26
2018,1,24,10,404.65,6.275,0,103.725,811,5775.927
2018,1,24,11,1013.625,18.825,0,109.95,1547,8940.286
2018,1,24,12,1454.15,21.65,0,94.95,2401,12125.246
2018,1,24,13,1237.5,10.65,0,78.85,2942,12263.598
2018,1,24,14,1229.375,3.25,0,80.925,1525,20276.325
2018,1,24,15,1109.55,2.825,0,42.875,1148,11161.582
2018,1,24,16,279.175,0,0,8.6,807,1822.135
2018,1,24,17,3.55,0,0,0,372,0
2018,1,24,18,0,0,0,0,1,0
2018,1,24,19,0,0,0,0,0,0
2018,1,24,20,0,0,0,0,0,0
2018,1,24,21,0,0,0,0,0,0
2018,1,24,22,0,0,0,0,0,0
2018,1,24,23,0,0,0,0,0,0
2018,1,25,0,0,0,0,0,0,0
2018,1,25,1,0,0,0,0,0,0
2018,1,25,2,0,0,0,0,0,0
2018,1,25,3,0,0,0,0,0,0
2018,1,25,4,0,0,0,0,0,0
2018,1,25,5,0,0,0,0,0,0
2018,1,25,6,0,0,0,0,0,0
2018,1,25,7,10.15,0,0,0,0,89.74
2018,1,25,8,456.6,0.4,0,8.45,57,7991.023
2018,1,25,9,1232.325,10.4,0,74.45,1046,19063.08
2018,1,25,10,2056.675,24.075,0,121.675,3220,23460.327
2018,1,25,11,3087.875,38.875,0,198,6493,24462.165
2018,1,25,12,3323.85,42,0,475.525,13917,27431.516
2018,1,25,13,2067.9,35.55,0,394.025,12796,25532.883
2018,1,25,14,2086.175,31.025,0,466.75,9554,19804.644
2018,1,25,15,995.175,12.25,0,226.825,8509,12433.996
2018,1,25,16,277.025,0.825,0,76.325,3808,2930.449
2018,1,25,17,6.075,0,0,1.35,836,0
2018,1,25,18,0,0,0,0,2,0
2018,1,25,19,0,0,0,0,0,0
2018,1,25,20,0,0,0,0,0,0
2018,1,25,21,0,0,0,0,0,0
2018,1,25,22,0,0,0,0,0,0
2018,1,25,23,0,0,0,0,0,0
2018,1,26,0,0,0,0,0,0,0
2018,1,26,1,0,0,0,0,0,0
2018,1,26,2,0,0,0,0,0,0
2018,1,26,3,0,0,0,0,0,0
2018,1,26,4,0,0,0,0,0,0
2018,1,26,5,0,0,0,0,0,0
2018,1,26,6,0,0,0,0,0,0
2018,1,26,7,7.975,0,0,0,0,116.365
2018,1,26,8,180.45,0,0,22.85,86,7731.47
2018,1,26,9,287.425,0.125,0,85.85,584,12106.245
2018,1,26,10,369.35,0,0,80.05,988,18001.735
2018,1,26,11,184.125,0,0,97,582,19689.587
2018,1,26,12,555.4875,5.225,0,57.1,536,23221.895
2018,1,26,13,372.475,2.4,0,59.15,1357,21847.708
2018,1,26,14,392.375,6.825,0,50.7,879,16681.232
2018,1,26,15,197.975,0.725,0,25.95,982,10654.115
2018,1,26,16,52.125,0,0,5.35,473,2957.131
2018,1,26,17,0.2,0,0,0,65,0
2018,1,26,18,0,0,0,0,0,0
2018,1,26,19,0,0,0,0,0,0
2018,1,26,20,0,0,0,0,0,0
2018,1,26,21,0,0,0,0,0,0
2018,1,26,22,0,0,0,0,0,0
2018,1,26,23,0,0,0,0,0,0
2018,1,27,0,0,0,0,0,0,0
2018,1,27,1,0,0,0,0,0,0
2018,1,27,2,0,0,0,0,0,0
2018,1,27,3,0,0,0,0,0,0
2018,1,27,4,0,0,0,0,0,0
2018,1,27,5,0,0,0,0,0,0
2018,1,27,6,0,0,0,0,0,0
2018,1,27,7,0,0,0,0,0,70.464
2018,1,27,8,16.7,0,0,4.65,0,3906.314
2018,1,27,9,57.55,0,0,22.175,56,10399.833
2018,1,27,10,87.775,0.1,0,75.775,197,19322.156
2018,1,27,11,218.225,2.225,0,97.425,258,25564.426
2018,1,27,12,254.375,4.575,0,106.275,385,27308.261
2018,1,27,13,227.25,4.1,0,106.95,473,24794.929
2018,1,27,14,161.975,0.425,0,73.375,512,16143.82
2018,1,27,15,104.525,0,0,61.5,288,8756.913
2018,1,27,16,57.375,0,0,14.75,75,1581.436
2018,1,27,17,0,0,0,0,13,0
2018,1,27,18,0,0,0,0,0,0
2018,1,27,19,0,0,0,0,0,0
2018,1,27,20,0,0,0,0,0,0
2018,1,27,21,0,0,0,0,0,0
2018,1,27,22,0,0,0,0,0,0
2018,1,27,23,0,0,0,0,0,0
2018,1,28,0,0,0,0,0,0,0
2018,1,28,1,0,0,0,0,0,0
2018,1,28,2,0,0,0,0,0,0
2018,1,28,3,0,0,0,0,0,0
2018,1,28,4,0,0,0,0,0,0
2018,1,28,5,0,0,0,0,0,0
2018,1,28,6,0,0,0,0,0,0
2018,1,28,7,0,0,0,0,0,1470.613
2018,1,28,8,26.2,0,0,1.475,0,19761.042
2018,1,28,9,173.575,0.6,0,16.425,75,34524.978
2018,1,28,10,217.4,10.05,0,61.125,298,56561.685
2018,1,28,11,170.1,4.45,0,111.725,384,74304.863
2018,1,28,12,581.375,10.575,0,157,475,74206.655
2018,1,28,13,579.4,18.225,0,193.425,1909,61715.625
2018,1,28,14,607.825,8.75,0,116.55,2344,42616.304
2018,1,28,15,379.95,1.6,0,34.425,3229,23215.918
2018,1,28,16,106.825,0,0,7.3,2655,5141.065
2018,1,28,17,3.775,0,0,0,390,0
2018,1,28,18,0,0,0,0,0,0
2018,1,28,19,0,0,0,0,0,0
2018,1,28,20,0,0,0,0,0,0
2018,1,28,21,0,0,0,0,0,0
2018,1,28,22,0,0,0,0,0,0
2018,1,28,23,0,0,0,0,0,0
2018,1,29,0,0,0,0,0,0,0
2018,1,29,1,0,0,0,0,0,0
2018,1,29,2,0,0,0,0,0,0
2018,1,29,3,0,0,0,0,0,0
2018,1,29,4,0,0,0,0,0,0
2018,1,29,5,0,0,0,0,0,0
2018,1,29,6,0,0,0,0,0,0
2018,1,29,7,0,0,0,0,0,398.186
2018,1,29,8,11.7,0,0,0,0,9206.242
2018,1,29,9,42.15,1.625,0,1.8,70,15032.817
2018,1,29,10,54.825,5.05,0,10.95,283,26625.911
2018,1,29,11,64.875,7,0,17.2,471,32989.96
2018,1,29,12,89.075,9.325,0,14.45,548,32733.163
2018,1,29,13,87.225,12.15,0,24.65,632,26942.462
2018,1,29,14,65.15,6.525,0,12.55,801,18306.288
2018,1,29,15,54.975,1.475,0,0.475,654,7205.334
2018,1,29,16,7.725,0,0,0,321,1708.945
2018,1,29,17,0,0,0,0,48,0
2018,1,29,18,0,0,0,0,0,0
2018,1,29,19,0,0,0,0,0,0
2018,1,29,20,0,0,0,0,0,0
2018,1,29,21,0,0,0,0,0,0
2018,1,29,22,0,0,0,0,0,0
2018,1,29,23,0,0,0,0,0,0
2018,1,30,0,0,0,0,0,0,0
2018,1,30,1,0,0,0,0,0,0
2018,1,30,2,0,0,0,0,0,0
2018,1,30,3,0,0,0,0,0,0
2018,1,30,4,0,0,0,0,0,0
2018,1,30,5,0,0,0,0,0,0
2018,1,30,6,0,0,0,0,0,0
2018,1,30,7,0,0,0,0,0,418.516
2018,1,30,8,7.525,0,0,0,0,8704.473
2018,1,30,9,36.325,0,0,3.325,37,9489.495
2018,1,30,10,76.825,0.025,0,29.6,132,14076.037
2018,1,30,11,105.15,0.8,0,31.075,209,14502.086
2018,1,30,12,97.325,2.425,0,31.3,321,16649.081
2018,1,30,13,82.3,3.225,0,41.65,659,17972.886
2018,1,30,14,86.325,17.65,0,27.375,1456,13204.456
2018,1,30,15,65.625,0.5,0,15.975,1577,7153.028
2018,1,30,16,29,0,0,1.875,1240,1340.411
2018,1,30,17,0,0,0,0,333,0
2018,1,30,18,0,0,0,0,4,0
2018,1,30,19,0,0,0,0,0,0
2018,1,30,20,0,0,0,0,0,0
2018,1,30,21,0,0,0,0,0,0
2018,1,30,22,0,0,0,0,0,0
2018,1,30,23,0,0,0,0,0,0
2018,1,31,0,0,0,0,0,0,0
2018,1,31,1,0,0,0,0,0,0
2018,1,31,2,0,0,0,0,0,0
2018,1,31,3,0,0,0,0,0,0
2018,1,31,4,0,0,0,0,0,0
2018,1,31,5,0,0,0,0,0,0
2018,1,31,6,0,0,0,0,0,0
2018,1,31,7,0,0,0,0,0,655.983
2018,1,31,8,7.55,0,0,0,9,11339.54
2018,1,31,9,34.1,0,0,5.425,195,19404.423
2018,1,31,10,55.325,0.55,0,11.05,499,26764.59
2018,1,31,11,81.05,2.95,0,20,664,30454.724
2018,1,31,12,89.725,4.075,0,24.125,811,27190.783
2018,1,31,13,88.075,1.75,0,25.675,981,22417.251
2018,1,31,14,130.825,0,0,21.15,788,17724.766
2018,1,31,15,56.15,0.025,0,10.45,569,9201.72
2018,1,31,16,17.375,0,0,0,460,2323.879
2018,1,31,17,0,0,0,0,174,0
2018,1,31,18,0,0,0,0,1,0
2018,1,31,19,0,0,0,0,0,0
2018,1,31,20,0,0,0,0,0,0
2018,1,31,21,0,0,0,0,0,0
2018,1,31,22,0,0,0,0,0,0
2018,1,31,23,0,0,0,0,0,0
2018,2,1,0,0,0,0,0,0,0
2018,2,1,1,0,0,0,0,0,0
2018,2,1,2,0,0,0,0,0,0
2018,2,1,3,0,0,0,0,0,0
2018,2,1,4,0,0,0,0,0,0
2018,2,1,5,0,0,0,0,0,0
2018,2,1,6,0,0,0,0,0,0
2018,2,1,7,0,0,0,0,0,1049.196
2018,2,1,8,1.925,0,0,0,0,16142.263
2018,2,1,9,13.3,0,0,0.775,3,46133.117
2018,2,1,10,25.4,0,0,11.225,53,65116.548
2018,2,1,11,34.225,0,0,19.075,69,80824.708
2018,2,1,12,39.575,0,0,15.75,150,86046.967
2018,2,1,13,24.025,0,0,7.325,120,86354.057
2018,2,1,14,14.625,0,0,3.45,68,71858.278
2018,2,1,15,7.825,0,0,0.075,58,48581.748
2018,2,1,16,0,0,0,0,1,15331.73
2018,2,1,17,0,0,0,0,0,0
2018,2,1,18,0,0,0,0,0,0
2018,2,1,19,0,0,0,0,0,0
2018,2,1,20,0,0,0,0,0,0
2018,2,1,21,0,0,0,0,0,0
2018,2,1,22,0,0,0,0,0,0
2018,2,1,23,0,0,0,0,0,0
2018,2,2,0,0,0,0,0,0,0
2018,2,2,1,0,0,0,0,0,0
2018,2,2,2,0,0,0,0,0,0
2018,2,2,3,0,0,0,0,0,0
2018,2,2,4,0,0,0,0,0,0
2018,2,2,5,0,0,0,0,0,0
2018,2,2,6,0,0,0,0,0,0
2018,2,2,7,0,0,0,0,0,1612.323
2018,2,2,8,0,0,0,0,0,16591.342
2018,2,2,9,2.85,0,0,0,0,34659.211
2018,2,2,10,7.25,0,0,0.5,0,47528.977
2018,2,2,11,9.425,0,0,2.9,0,50277.471
2018,2,2,12,14.35,0,0,9.425,0,53635.11
2018,2,2,13,10.625,0,0,7.675,0,56236.229
2018,2,2,14,0.725,0,0,2.45,0,51962.684
2018,2,2,15,1.2,0,0,2.55,0,24383.625
2018,2,2,16,0,0,0,0,0,3039.332
2018,2,2,17,0,0,0,0,0,0
2018,2,2,18,0,0,0,0,0,0
2018,2,2,19,0,0,0,0,0,0
2018,2,2,20,0,0,0,0,0,0
2018,2,2,21,0,0,0,0,0,0
2018,2,2,22,0,0,0,0,0,0
2018,2,2,23,0,0,0,0,0,0
2018,2,3,0,0,0,0,0,0,0
2018,2,3,1,0,0,0,0,0,0
2018,2,3,2,0,0,0,0,0,0
2018,2,3,3,0,0,0,0,0,0
2018,2,3,4,0,0,0,0,0,0
2018,2,3,5,0,0,0,0,0,0
2018,2,3,6,0,0,0,0,0,0
2018,2,3,7,0,0,0,0,0,771.249
2018,2,3,8,0,0,0,0,0,10751.05
2018,2,3,9,0,0,0,0,0,22562.581
2018,2,3,10,0,0,0,0,0,53493.027
2018,2,3,11,0,0,0,0,0,79018.11
2018,2,3,12,0,0,0,0,0,80482.155
2018,2,3,13,0,0,0,0,0,74223.075
2018,2,3,14,0,0,0,0.2,0,60187.634
2018,2,3,15,0,0,0,0,0,35835.165
2018,2,3,16,0,0,0,0,0,7947.615
2018,2,3,17,0,0,0,0,0,0
2018,2,3,18,0,0,0,0,0,0
2018,2,3,19,0,0,0,0,0,0
2018,2,3,20,0,0,0,0,0,0
2018,2,3,21,0,0,0,0,0,0
2018,2,3,22,0,0,0,0,0,0
2018,2,3,23,0,0,0,0,0,0
2018,2,4,0,0,0,0,0,0,0
2018,2,4,1,0,0,0,0,0,0
2018,2,4,2,0,0,0,0,0,0
2018,2,4,3,0,0,0,0,0,0
2018,2,4,4,0,0,0,0,0,0
2018,2,4,5,0,0,0,0,0,0
2018,2,4,6,0,0,0,0,0,0
2018,2,4,7,0,0,0,0,0,342.448
2018,2,4,8,0,0,0,0,0,8255.629
2018,2,4,9,0.375,0,0,2.05,0,23511.774
2018,2,4,10,9.975,0,0,7.7,1,45677.192
2018,2,4,11,19.725,0,0,15.675,53,68048.216
2018,2,4,12,26.625,0,0,32.9,547,65463.087
2018,2,4,13,33.775,0,0,79.775,1071,52690.626
2018,2,4,14,40.475,0,0,149.55,1778,32186.225
2018,2,4,15,47.975,0,0,186.85,2891,18797.637
2018,2,4,16,30.6,0,0,92.55,3255,6005.421
2018,2,4,17,0.175,0,0,2.6,1515,0
2018,2,4,18,0,0,0,0,31,0
2018,2,4,19,0,0,0,0,0,0
2018,2,4,20,0,0,0,0,0,0
2018,2,4,21,0,0,0,0,0,0
2018,2,4,22,0,0,0,0,0,0
2018,2,4,23,0,0,0,0,0,0
2018,2,5,0,0,0,0,0,0,0
2018,2,5,1,0,0,0,0,0,0
2018,2,5,2,0,0,0,0,0,0
2018,2,5,3,0,0,0,0,0,0
2018,2,5,4,0,0,0,0,0,0
2018,2,5,5,0,0,0,0,0,0
2018,2,5,6,0,0,0,0,0,0
2018,2,5,7,0,0,0,0.45,0,1598.199
2018,2,5,8,40,0,0,143.575,28,10051.887
2018,2,5,9,266.55,0,0,307.3,1267,51125.73
2018,2,5,10,365.425,1.775,0,619.15,5006,75546.725
2018,2,5,11,936.925,6.85,0,1319.95,7027,83053.916
2018,2,5,12,1242.75,23.075,0,1591.175,5289,84441.736
2018,2,5,13,1579.25,26.45,0,1595.45,10666,78367.693
2018,2,5,14,625.275,8.575,0,676.675,7955,66154.373
2018,2,5,15,832.3,6.7,0,219.575,2525,43643.66
2018,2,5,16,138.925,1,0,238.825,1970,11150.805
2018,2,5,17,7.55,0,0,15.325,1050,0
2018,2,5,18,0,0,0,0,50,0
2018,2,5,19,0,0,0,0,0,0
2018,2,5,20,0,0,0,0,0,0
2018,2,5,21,0,0,0,0,0,0
2018,2,5,22,0,0,0,0,0,0
2018,2,5,23,0,0,0,0,0,0
2018,2,6,0,0,0,0,0,0,0
2018,2,6,1,0,0,0,0,0,0
2018,2,6,2,0,0,0,0,0,0
2018,2,6,3,0,0,0,0,0,0
2018,2,6,4,0,0,0,0,0,0
2018,2,6,5,0,0,0,0,0,0
2018,2,6,6,0,0,0,0,0,0
2018,2,6,7,7.875,0,0,19.5,0,1274.011
2018,2,6,8,546.375,4.05,0,434.725,268,4394.609
2018,2,6,9,662.725,57.55,0,1082.025,4062,7172.314
2018,2,6,10,1384.3,88.175,0,1598,9852,4853.632
2018,2,6,11,1683.45,97.55,0,1775.775,11252,6190.642
2018,2,6,12,2046.975,118.925,0,1874.925,14364,5296.702
2018,2,6,13,1955.3,121.55,0,1834.65,16138,3529.401
2018,2,6,14,1697.875,108.075,0,1609.075,15726,3217.062
2018,2,6,15,1249.125,75.775,0,1174.125,14168,2049.352
2018,2,6,16,607.6,26.85,0,459.9,10015,344.706
2018,2,6,17,52.825,0.275,0,20,3658,0
2018,2,6,18,0,0,0,0,127,0
2018,2,6,19,0,0,0,0,0,0
2018,2,6,20,0,0,0,0,0,0
2018,2,6,21,0,0,0,0,0,0
2018,2,6,22,0,0,0,0,0,0
2018,2,6,23,0,0,0,0,0,0
2018,2,7,0,0,0,0,0,0,0
2018,2,7,1,0,0,0,0,0,0
2018,2,7,2,0,0,0,0,0,0
2018,2,7,3,0,0,0,0,0,0
2018,2,7,4,0,0,0,0,0,0
2018,2,7,5,0,0,0,0,0,0
2018,2,7,6,0,0,0,0,0,0
2018,2,7,7,8.875,0,0,6.85,0,579.875
2018,2,7,8,142.05,2.025,0,130.825,163,6151.499
2018,2,7,9,314.9125,16.325,0,481,1199,13765.701
2018,2,7,10,645.3,30.875,0,504.2,2794,26259.146
2018,2,7,11,537.225,38.35,0,374.25,3882,34599.172
2018,2,7,12,567.5,24.225,0,634.95,3756,36330.37
2018,2,7,13,707.95,41.475,0,1093.775,3700,28209.211
2018,2,7,14,604.1,28.775,0,1294.1,5680,26856.75
2018,2,7,15,549.025,10.95,0,1318.65,3610,13027.717
2018,2,7,16,597.6375,11.575,0,401.45,1236,1374.419
2018,2,7,17,44.9,0.175,0,15.275,927,0
2018,2,7,18,0,0,0,0,95,0
2018,2,7,19,0,0,0,0,0,0
2018,2,7,20,0,0,0,0,0,0
2018,2,7,21,0,0,0,0,0,0
2018,2,7,22,0,0,0,0,0,0
2018,2,7,23,0,0,0,0,0,0
2018,2,8,0,0,0,0,0,0,0
2018,2,8,1,0,0,0,0,0,0
2018,2,8,2,0,0,0,0,0,0
2018,2,8,3,0,0,0,0,0,0
2018,2,8,4,0,0,0,0,0,0
2018,2,8,5,0,0,0,0,0,0
2018,2,8,6,0,0,0,0,0,0
2018,2,8,7,96.7,0,0,55.725,0,1355.926
2018,2,8,8,312.525,26.8,0,319.625,737,9566.338
2018,2,8,9,1242.65,72.425,0,1112.45,3645,20335.772
2018,2,8,10,1759.225,108.175,0,1318.95,9723,23701.815
2018,2,8,11,1723.85,138.025,0,1661.025,13749,30651.081
2018,2,8,12,1620.8,142.675,0,1707.925,14887,29679.738
2018,2,8,13,894.675,81.6,0,1175.225,15052,29747.871
2018,2,8,14,885.125,59.55,0,1186.8,8921,20409.079
2018,2,8,15,835.025,83.15,0,1188.75,7472,11922.104
2018,2,8,16,625.375,31.275,0,456.775,9295,2070.211
2018,2,8,17,51,0.5,0,22.4,3770,0
2018,2,8,18,0,0,0,0,114,0
2018,2,8,19,0,0,0,0,0,0
2018,2,8,20,0,0,0,0,0,0
2018,2,8,21,0,0,0,0,0,0
2018,2,8,22,0,0,0,0,0,0
2018,2,8,23,0,0,0,0,0,0
2018,2,9,0,0,0,0,0,0,0
2018,2,9,1,0,0,0,0,0,0
2018,2,9,2,0,0,0,0,0,0
2018,2,9,3,0,0,0,0,0,0
2018,2,9,4,0,0,0,0,0,0
2018,2,9,5,0,0,0,0,0,0
2018,2,9,6,0,0,0,0,0,0
2018,2,9,7,1.025,0,0,0,0,2196.486
2018,2,9,8,36.05,0,0,36.6,52,13830.284
2018,2,9,9,118.8125,0.275,0,102.675,336,34628.296
2018,2,9,10,119.6125,3.1,0,116.225,539,37632.032
2018,2,9,11,163.375,9.225,0,133.275,913,36740.916
2018,2,9,12,228.7625,18.5,0,179.775,1868,43842.067
2018,2,9,13,311.15,15.775,0,166.9,4413,37594.244
2018,2,9,14,852.3571429,15.425,0,162.05,4431,27640.971
2018,2,9,15,236.3611111,14.5,0,102.25,4285,15104.926
2018,2,9,16,71.075,1.925,0,30.1,2400,4562.986
2018,2,9,17,7.6,0,0,1.55,761,0
2018,2,9,18,0,0,0,0,26,0
2018,2,9,19,0,0,0,0,0,0
2018,2,9,20,0,0,0,0,0,0
2018,2,9,21,0,0,0,0,0,0
2018,2,9,22,0,0,0,0,0,0
2018,2,9,23,0,0,0,0,0,0
2018,2,10,0,0,0,0,0,0,0
2018,2,10,1,0,0,0,0,0,0
2018,2,10,2,0,0,0,0,0,0
2018,2,10,3,0,0,0,0,0,0
2018,2,10,4,0,0,0,0,0,0
2018,2,10,5,0,0,0,0,0,0
2018,2,10,6,0,0,0,0,0,0
2018,2,10,7,36.35,0,0,6.8,0,2570.488
2018,2,10,8,299.75,8.8,0,117.8,818,13142.589
2018,2,10,9,791.4,38.425,0,332.475,4348,26498.563
2018,2,10,10,1330.5,85.85,0,513.9,9179,37713.396
2018,2,10,11,1695.1,140.5,0,1213.275,13667,44028.484
2018,2,10,12,1978.025,128.05,0,1909.325,15534,43907.332
2018,2,10,13,1114.9125,89.975,0,1755.075,15676,31809.249
2018,2,10,14,1534.3375,69.675,0,1485.775,9555,24190.119
2018,2,10,15,713.5,37.35,0,781.625,8119,12752.679
2018,2,10,16,236.7,8.4,0,232.3,4318,1342.72
2018,2,10,17,25.775,0,0,34.825,1625,0
2018,2,10,18,0,0,0,0,70,0
2018,2,10,19,0,0,0,0,0,0
2018,2,10,20,0,0,0,0,0,0
2018,2,10,21,0,0,0,0,0,0
2018,2,10,22,0,0,0,0,0,0
2018,2,10,23,0,0,0,0,0,0
2018,2,11,0,0,0,0,0,0,0
2018,2,11,1,0,0,0,0,0,0
2018,2,11,2,0,0,0,0,0,0
2018,2,11,3,0,0,0,0,0,0
2018,2,11,4,0,0,0,0,0,0
2018,2,11,5,0,0,0,0,0,0
2018,2,11,6,0,0,0,0,0,0
2018,2,11,7,6.85,0,0,14.425,0,624.971
2018,2,11,8,112.9,0,0,109.9,78,5652.944
2018,2,11,9,101.325,1.8,0,304.175,438,13125.632
2018,2,11,10,111.275,6.475,0,1076.875,370,22941.723
2018,2,11,11,214.8,3.2,0,1672.45,756,27209.322
2018,2,11,12,589.2,11.95,0,1050.175,915,26790.668
2018,2,11,13,1006.135714,19.325,0,1086.425,1081,25721.529
2018,2,11,14,398.25,14.85,0,516.4,2234,22084.179
2018,2,11,15,451.975,2.725,0,284.025,3164,10747.613
2018,2,11,16,137.35,0,0,94.875,1160,3470.931
2018,2,11,17,3.5,0,0,11.55,272,0
2018,2,11,18,0,0,0,0,13,0
2018,2,11,19,0,0,0,0,0,0
2018,2,11,20,0,0,0,0,0,0
2018,2,11,21,0,0,0,0,0,0
2018,2,11,22,0,0,0,0,0,0
2018,2,11,23,0,0,0,0,0,0
2018,2,12,0,0,0,0,0,0,0
2018,2,12,1,0,0,0,0,0,0
2018,2,12,2,0,0,0,0,0,0
2018,2,12,3,0,0,0,0,0,0
2018,2,12,4,0,0,0,0,0,0
2018,2,12,5,0,0,0,0,0,0
2018,2,12,6,0,0,0,0,0,0
2018,2,12,7,16.85,0,0,17.275,0,112.286
2018,2,12,8,165.2821429,2.725,0,155.675,173,2090.692
2018,2,12,9,397.075,9.225,0,482.275,1303,4861.409
2018,2,12,10,715.1,12.575,0,775.875,1899,7779.022
2018,2,12,11,657.2571429,15.4,0,712.2,2025,10261.693
2018,2,12,12,607.9375,12.175,0,674.9,2446,8304.529
2018,2,12,13,687.5222222,6.85,0,877.6,1910,9744.58
2018,2,12,14,740.2,7.225,0,1203.475,1440,6315.959
2018,2,12,15,433.375,2.975,0,954,1385,2529.63
2018,2,12,16,556.975,0.45,0,595.875,870,366.335
2018,2,12,17,73.2375,0,0,36.925,469,0
2018,2,12,18,0,0,0,0,34,0
2018,2,12,19,0,0,0,0,0,0
2018,2,12,20,0,0,0,0,0,0
2018,2,12,21,0,0,0,0,0,0
2018,2,12,22,0,0,0,0,0,0
2018,2,12,23,0,0,0,0,0,0
2018,2,13,0,0,0,0,0,0,0
2018,2,13,1,0,0,0,0,0,0
2018,2,13,2,0,0,0,0,0,0
2018,2,13,3,0,0,0,0,0,0
2018,2,13,4,0,0,0,0,0,0
2018,2,13,5,0,0,0,0,0,0
2018,2,13,6,0,0,0,0,0,0
2018,2,13,7,41.125,0,0,35.175,0,1418.583
2018,2,13,8,273.55,4.675,0,303.875,377,9412.679
2018,2,13,9,1196.65,22.5,0,730.875,1487,13795.414
2018,2,13,10,1639.4,102.075,0,1029.475,4658,19237.586
2018,2,13,11,1131.875,164.5,0,992.15,11626,23144.095
2018,2,13,12,1988.625,164.25,0,1472.45,15997,31536.153
2018,2,13,13,1699.85,73.6,0,1591.375,15299,25762.742
2018,2,13,14,683.375,37.6,0,751.875,8075,13257.193
2018,2,13,15,329.275,15.525,0,304.925,3821,9263.815
2018,2,13,16,186.2892857,5.25,0,137.575,2079,2339.611
2018,2,13,17,24.54722222,0,0,24,930,0
2018,2,13,18,0,0,0,0,28,0
2018,2,13,19,0,0,0,0,0,0
2018,2,13,20,0,0,0,0,0,0
2018,2,13,21,0,0,0,0,0,0
2018,2,13,22,0,0,0,0,0,0
2018,2,13,23,0,0,0,0,0,0
2018,2,14,0,0,0,0,0,0,0
2018,2,14,1,0,0,0,0,0,0
2018,2,14,2,0,0,0,0,0,0
2018,2,14,3,0,0,0,0,0,0
2018,2,14,4,0,0,0,0,0,0
2018,2,14,5,0,0,0,0,0,0
2018,2,14,6,0,0,0,0,0,0
2018,2,14,7,8.575,0,0,14.925,0,5379.212
2018,2,14,8,125.275,0.1,0,76.425,91,31929.006
2018,2,14,9,206.025,4.525,0,176.05,372,56772.222
2018,2,14,10,371.225,17.2,0,405.575,973,72754.692
2018,2,14,11,422.075,21.675,0,502.55,1667,81499.154
2018,2,14,12,837.425,42.975,0,750.55,3461,67326.503
2018,2,14,13,897.675,56.475,0,599,5451,58715.456
2018,2,14,14,852.975,38.8,0,700.525,5064,49443.104
2018,2,14,15,415.65,28.7,0,636.725,3867,26775.594
2018,2,14,16,222.075,10.3,0,297.65,3908,5783.94
2018,2,14,17,33.675,0,0,40.525,1502,0
2018,2,14,18,0,0,0,0,112,0
2018,2,14,19,0,0,0,0,0,0
2018,2,14,20,0,0,0,0,0,0
2018,2,14,21,0,0,0,0,0,0
2018,2,14,22,0,0,0,0,0,0
2018,2,14,23,0,0,0,0,0,0
2018,2,15,0,0,0,0,0,0,0
2018,2,15,1,0,0,0,0,0,0
2018,2,15,2,0,0,0,0,0,0
2018,2,15,3,0,0,0,0,0,0
2018,2,15,4,0,0,0,0,0,0
2018,2,15,5,0,0,0,0,0,0
2018,2,15,6,0,0,0,0,0,0
2018,2,15,7,16.7,0,0,21.275,0,1216.865
2018,2,15,8,189.125,5.225,0,164.65,317,3771.772
2018,2,15,9,435.175,22.25,0,312.075,1194,14814.016
2018,2,15,10,553.55,28.8,0,529.45,2950,31446.392
2018,2,15,11,509.575,9.875,0,580.9,3231,37327.742
2018,2,15,12,622.75,3.8,0,649.2,1469,31481.403
2018,2,15,13,807.6035714,2.025,0,652.6,895,33270.245
2018,2,15,14,656.9222222,2,0,395.25,709,33149.142
2018,2,15,15,424.825,0.075,0,375.1,697,20996.217
2018,2,15,16,178.1,0,0,150.875,420,7211.212
2018,2,15,17,21.93928571,0,0,19.125,76,0
2018,2,15,18,0,0,0,0,0,0
2018,2,15,19,0,0,0,0,0,0
2018,2,15,20,0,0,0,0,0,0
2018,2,15,21,0,0,0,0,0,0
2018,2,15,22,0,0,0,0,0,0
2018,2,15,23,0,0,0,0,0,0
2018,2,16,0,0,0,0,0,0,0
2018,2,16,1,0,0,0,0,0,0
2018,2,16,2,0,0,0,0,0,0
2018,2,16,3,0,0,0,0,0,0
2018,2,16,4,0,0,0,0,0,0
2018,2,16,5,0,0,0,0,0,0
2018,2,16,6,0,0,0,0,0,0
2018,2,16,7,0,0,0,0,0,3658.652
2018,2,16,8,1.35,0,0,0,24,20201.439
